#Ozone Design Values
#STATE_CODE,COUNTY_CODE,TRIBAL_CODE,SITE_ID,PARAMETER_CODE,POC,DV_YEAR,SI_ID,MO_ID,STREET_ADDRESS,LOCAL_SITE_ID,LOCAL_SITE_NAME,LATITUDE,LONGITUDE,STATE_NAME,TRIBAL_NAME,COUNTY_NAME,CITY_NAME,CBSA_NAME,URBANIZED_AREA,POLLUTANT_NAME,STANDARD_UNITS_CODE,STANDARD_UNITS_DESC,DV_YEAR_SEASON_BEGIN_DATE,DV_YEAR_SEASON_END_DATE,DV_YEAR_VALID_DAYS,DV_YEAR_MISSING_DAYS_ALTS,DV_YEAR_REQUIRED_DAYS,DV_YEAR_PERCENT_COMPLETE,DV_YEAR_4TH_MAX,DV_YEAR_CRITERIA_IND,DV_YEAR_CERTIFICATION,YEAR_1_SEASON_BEGIN_DATE,YEAR_1_SEASON_END_DATE,YEAR_1_VALID_DAYS,YEAR_1_MISSING_DAYS_ALTS,YEAR_1_REQUIRED_DAYS,YEAR_1_PERCENT_COMPLETE,YEAR_1_4TH_MAX,YEAR_1_CRITERIA_IND,YEAR_1_CERTIFICATION,YEAR_2_SEASON_BEGIN_DATE,YEAR_2_SEASON_END_DATE,YEAR_2_VALID_DAYS,YEAR_2_MISSING_DAYS_ALTS,YEAR_2_REQUIRED_DAYS,YEAR_2_PERCENT_COMPLETE,YEAR_2_4TH_MAX,YEAR_2_CRITERIA_IND,YEAR_2_CERTIFICATION,DV_PERCENT_COMPLETE,DESIGN_VALUE,DV_VALIDITY_IND,EDT_ID,STANDARD_ID,PRIMARY_STANDARD_LEVEL,STANDARD_DESCRIPTION,STATISTIC_NAME
06,079,,2006,44201,,2018,92590,,"3220 SOUTH HIGUERA STREET, SAN LUIS OBISPO",,San Luis Obispo,35.25651,-120.6693,California,,San Luis Obispo,San Luis Obispo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA",Ozone,007,Parts per million,20180101,20181231,356,0,365,98,.052,Y,Y,20170101,20171231,362,0,365,99,.059,Y,Y,20160101,20161231,365,0,366,100,.054,Y,Y,99,.055,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2009,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20090101,20091231,361,0,365,99,.075,Y,,20080101,20081231,354,0,366,97,.087,Y,,20070101,20071231,325,0,365,89,.08,Y,,95,.08,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2010,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20100101,20101231,352,0,365,96,.077,Y,,20090101,20091231,361,0,365,99,.075,Y,,20080101,20081231,354,0,366,97,.087,Y,,97,.079,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2011,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20110101,20111231,360,0,365,99,.077,Y,Y,20100101,20101231,352,0,365,96,.077,Y,,20090101,20091231,361,0,365,99,.075,Y,,98,.076,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2012,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20120101,20121231,359,0,366,98,.075,Y,,20110101,20111231,360,0,365,99,.077,Y,Y,20100101,20101231,352,0,365,96,.077,Y,,98,.076,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2013,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20130101,20131231,359,0,365,98,.067,Y,S,20120101,20121231,359,0,366,98,.075,Y,,20110101,20111231,360,0,365,99,.077,Y,Y,98,.073,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2014,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20140101,20141231,357,0,365,98,.068,Y,S,20130101,20131231,359,0,365,98,.067,Y,S,20120101,20121231,359,0,366,98,.075,Y,,98,.07,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2015,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20150101,20151231,355,0,365,97,.068,Y,S,20140101,20141231,357,0,365,98,.068,Y,S,20130101,20131231,359,0,365,98,.067,Y,S,98,.067,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2016,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20160101,20161231,358,0,366,98,.07,Y,Y,20150101,20151231,355,0,365,97,.068,Y,S,20140101,20141231,357,0,365,98,.068,Y,S,98,.068,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2017,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20170101,20171231,356,0,365,98,.069,Y,Y,20160101,20161231,358,0,366,98,.07,Y,Y,20150101,20151231,355,0,365,97,.068,Y,S,98,.069,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8006,44201,,2018,92705,,9640 CARRIZO HIGHWAY,,Carrizo Plains,35.35472,-120.04019,California,,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20180101,20181231,345,0,365,95,.07,Y,Y,20170101,20171231,356,0,365,98,.069,Y,Y,20160101,20161231,358,0,366,98,.07,Y,Y,97,.069,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8002,44201,,2015,98674,,"5599 Traffic Way, Atascadero CA",,Atascadero,35.49453,-120.66617,California,,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20150101,20151231,351,0,365,96,.064,Y,S,,,,,,,,N,,,,,,,,,N,,32,.064,N,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8002,44201,,2016,98674,,"5599 Traffic Way, Atascadero CA",,Atascadero,35.49453,-120.66617,California,,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20160101,20161231,352,0,366,96,.062,Y,Y,20150101,20151231,351,0,365,96,.064,Y,S,,,,,,,,N,,64,.063,N,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8002,44201,,2017,98674,,"5599 Traffic Way, Atascadero CA",,Atascadero,35.49453,-120.66617,California,,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20170101,20171231,358,0,365,98,.062,Y,Y,20160101,20161231,352,0,366,96,.062,Y,Y,20150101,20151231,351,0,365,96,.064,Y,S,97,.062,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
06,079,,8002,44201,,2018,98674,,"5599 Traffic Way, Atascadero CA",,Atascadero,35.49453,-120.66617,California,,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Not in an urban area,Ozone,007,Parts per million,20180101,20181231,357,0,365,98,.06,Y,Y,20170101,20171231,358,0,365,98,.062,Y,Y,20160101,20161231,352,0,366,96,.062,Y,Y,97,.061,Y,5,23,.07,Ozone 8-hour 2015,Annual 4th Maximum
# 64 records were written
