# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|06|079|2007|81102|2|1|001|122|20180803|22:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180803|23:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|00:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|01:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|02:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|03:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|04:00|-2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|05:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|06:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|07:00|6|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|08:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|09:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|10:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|11:00|38|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|12:00|40|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|13:00|56|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|14:00|50|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|15:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|16:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|17:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|18:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|19:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|20:00|38|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|21:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|22:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180804|23:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|00:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|01:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|02:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|03:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|04:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|05:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|06:00|33|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|07:00|37|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|08:00|47|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|09:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|10:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|11:00|17|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|12:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|13:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|14:00|66|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|15:00|61|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|16:00|102|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|17:00|61|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|18:00|39|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|19:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|20:00|23|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|21:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|22:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180805|23:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|00:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|01:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|02:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|03:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|04:00|47|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|05:00|40|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|06:00|54|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|07:00|50|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|08:00|65|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|09:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|10:00|49|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|11:00||AX||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|12:00|681||||V|||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|13:00|422||||V|||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|14:00|333|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|15:00|186|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|16:00|79|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|17:00|50|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|18:00|54|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|19:00|80|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|20:00|58|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|21:00|41|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|22:00|61|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180806|23:00|43|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|00:00|37|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|01:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|02:00|33|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|03:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|04:00|54|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|05:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|06:00|40|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|07:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|08:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|09:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|10:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|11:00|62|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|12:00|41|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|13:00|97|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|14:00|190|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|15:00|89|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|16:00|42|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|17:00|33|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|18:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|19:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|20:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|21:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|22:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180807|23:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|00:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|01:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|02:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|03:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|04:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|05:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|06:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|07:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|08:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|09:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|10:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|11:00|14|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|12:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|13:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|14:00|18|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|15:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|16:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|17:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|18:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|19:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|20:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|21:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|22:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180808|23:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|00:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|01:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|02:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|03:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|04:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|05:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|06:00|33|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|07:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|08:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|09:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|10:00||BA||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|11:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|12:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|13:00|18|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|14:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|15:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|16:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|17:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|18:00|-1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|19:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|20:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|21:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|22:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180809|23:00|-2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|00:00|-1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|01:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|02:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|03:00|-3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|04:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|05:00|-3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|06:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|07:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|08:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|09:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|10:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|11:00|17|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|12:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|13:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|14:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|15:00|33|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|16:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|17:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|18:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|19:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|20:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|21:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|22:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180810|23:00|-2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|00:00||DA||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|01:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|02:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|03:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|04:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|05:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|06:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|07:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|08:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|09:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|10:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|11:00|35|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|12:00|26|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|13:00|23|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|14:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|15:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|16:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|17:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|18:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|19:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|20:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|21:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|22:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180811|23:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|00:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|01:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|02:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|03:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|04:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|05:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|06:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|07:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|08:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|09:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|10:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|11:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|12:00|14|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|13:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|14:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|15:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|16:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|17:00|6|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|18:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|19:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|20:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|21:00|4|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|22:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180812|23:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|00:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|01:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|02:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|03:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|04:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|05:00|3|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|06:00|6|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|07:00|6|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|08:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|09:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|10:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|11:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|12:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|13:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|14:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|15:00|-2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|16:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|17:00|2|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|18:00|0|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|19:00|1|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|20:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|21:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|22:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180813|23:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|00:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|01:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|02:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|03:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|04:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|05:00|6|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|06:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|07:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|08:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|09:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|10:00|7|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|11:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|12:00|10|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|13:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|14:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|15:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|16:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|17:00|5|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|18:00|8|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|19:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|20:00|26|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|21:00|24|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|22:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180814|23:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|00:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|01:00|14|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|02:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|03:00|14|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|04:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|05:00|9|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|06:00|17|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|07:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|08:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|09:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|10:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|11:00|15|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|12:00|11|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|13:00|12|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|14:00|18|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|15:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|16:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|17:00|78|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|18:00|61|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|19:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|20:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|21:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|22:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180815|23:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|00:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|01:00|14|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|02:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|03:00|16|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|04:00|19|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|05:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|06:00|23|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|07:00|13|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|08:00|17|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|09:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|10:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|11:00|25|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|12:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|13:00|23|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|14:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|15:00|21|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|16:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|17:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|18:00|22|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|19:00|20|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|20:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|21:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|22:00|27|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180816|23:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|00:00|30|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|01:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|02:00|28|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|03:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|04:00|35|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|05:00|64|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|06:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|07:00|36|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|08:00|40|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|09:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|10:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|11:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|12:00|32|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|13:00|34|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|14:00|31|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|15:00|29|||||||||||||||
RD|I|06|079|2007|81102|2|1|001|122|20180817|16:00|20|||||||||||||||
